C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1974","1974","hg/An","210","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1975","1975","hg/An","210","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1976","1976","hg/An","210","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1977","1977","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1978","1978","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1979","1979","hg/An","215","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1980","1980","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1981","1981","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1982","1982","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1983","1983","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1984","1984","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1985","1985","hg/An","215","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1986","1986","hg/An","220","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1987","1987","hg/An","225","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1988","1988","hg/An","230","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1989","1989","hg/An","230","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1990","1990","hg/An","225","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1991","1991","hg/An","231","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1992","1992","hg/An","230","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1993","1993","hg/An","233","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1994","1994","hg/An","232","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1995","1995","hg/An","240","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1996","1996","hg/An","240","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1997","1997","hg/An","243","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1998","1998","hg/An","241","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","1999","1999","hg/An","236","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2000","2000","hg/An","241","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2001","2001","hg/An","244","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2002","2002","hg/An","248","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2003","2003","hg/An","238","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2004","2004","hg/An","238","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2005","2005","hg/An","245","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2006","2006","hg/An","256","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2007","2007","hg/An","259","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2008","2008","hg/An","260","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2009","2009","hg/An","255","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2010","2010","hg/An","255","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2011","2011","hg/An","253","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2012","2012","hg/An","249","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2013","2013","hg/An","252","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2014","2014","hg/An","256","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2015","2015","hg/An","258","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2016","2016","hg/An","264","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2017","2017","hg/An","269","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2018","2018","hg/An","270","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5420","Rendimiento","919","Cueros, vacuno, frescos","2019","2019","hg/An","272","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1961","1961","toneladas","39354","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1962","1962","toneladas","43365","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1963","1963","toneladas","45003","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1964","1964","toneladas","46788","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1965","1965","toneladas","47082","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1966","1966","toneladas","43512","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1967","1967","toneladas","43092","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1968","1968","toneladas","45186","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1969","1969","toneladas","46746","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1970","1970","toneladas","50131","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1971","1971","toneladas","55121","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1972","1972","toneladas","50635","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1973","1973","toneladas","48720","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1974","1974","toneladas","50043","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1975","1975","toneladas","56413","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1976","1976","toneladas","64239","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1977","1977","toneladas","64614","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1978","1978","toneladas","68200","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1979","1979","toneladas","70950","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1980","1980","toneladas","70552","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1981","1981","toneladas","74606","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1982","1982","toneladas","70402","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1983","1983","toneladas","65647","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1984","1984","toneladas","69460","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1985","1985","toneladas","68898","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1986","1986","toneladas","68992","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1987","1987","toneladas","67376","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1988","1988","toneladas","74244","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1989","1989","toneladas","82363","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1990","1990","toneladas","87380","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1991","1991","toneladas","84407","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1992","1992","toneladas","71593","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1993","1993","toneladas","72552","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1994","1994","toneladas","77817","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1995","1995","toneladas","84567","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1996","1996","toneladas","87902","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1997","1997","toneladas","91870","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1998","1998","toneladas","92233","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","1999","1999","toneladas","86212","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","2000","2000","toneladas","89704","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","2001","2001","toneladas","84286","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","919","Cueros, vacuno, frescos","2002","2002","toneladas","81276","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
